command,Vm
78.7767,-15
78.7813,-14.9062
78.7859,-14.8125
78.7905,-15.0375
78.7951,-14.9
78.7997,-14.975
78.8043,-15.0188
78.8089,-14.9875
78.8135,-14.9563
78.8181,-14.8625
78.8227,-14.9312
78.8273,-14.8625
78.8319,-14.9
78.8365,-14.8562
78.8411,-14.8625
78.8457,-14.7812
78.8503,-14.7312
78.8549,-14.6938
78.8595,-14.8625
78.864,-14.7625
78.8686,-14.8125
78.8732,-14.7937
78.8778,-14.9125
78.8824,-14.8438
78.887,-14.575
78.8916,-14.775
78.8962,-14.7375
78.9007,-14.6312
78.9053,-14.65
78.9099,-14.6687
78.9145,-14.5563
78.9191,-14.7437
78.9236,-14.4562
78.9282,-14.5875
78.9328,-14.5312
78.9374,-14.5813
78.942,-14.55
78.9465,-14.5
78.9511,-14.3375
78.9557,-14.3625
78.9603,-14.3875
78.9648,-14.25
78.9694,-14.2688
78.974,-14.4
78.9785,-14.4625
78.9831,-14.3
78.9877,-14.2688
78.9922,-14.375
78.9968,-14.2312
79.0014,-14.3687
79.0059,-14.2375
79.0105,-14.325
79.0151,-14.35
79.0196,-14.3687
79.0242,-14.2688
79.0287,-14.2188
79.0333,-14.2188
79.0378,-14.175
79.0424,-14.2938
79.047,-14.3875
79.0515,-14.2375
79.0561,-14.2
79.0606,-14.3438
79.0652,-14.1687
79.0697,-14.4125
79.0743,-14.1937
79.0788,-14.45
79.0834,-14.25
79.0879,-14.3062
79.0925,-14.4625
79.097,-14.4187
79.1016,-14.3
79.1061,-14.425
79.1106,-14.3313
79.1152,-14.525
79.1197,-14.3562
79.1243,-14.3375
79.1288,-14.3313
79.1333,-14.425
79.1379,-14.4438
79.1424,-14.425
79.147,-14.525
79.1515,-14.475
79.156,-14.4812
79.1606,-14.5437
79.1651,-14.4062
79.1696,-14.4562
79.1742,-14.5938
79.1787,-14.6812
79.1832,-14.6
79.1877,-14.7
79.1923,-14.675
79.1968,-14.6875
79.2013,-14.7687
79.2058,-14.7312
79.2104,-14.7
79.2149,-14.7437
79.2194,-14.8063
79.2239,-14.8312
79.2285,-14.9812
79.233,-14.9688
79.2375,-14.8812
79.242,-14.9688
79.2465,-15.0625
79.251,-15.0375
79.2556,-15.0938
79.2601,-15.3313
79.2646,-15.1687
79.2691,-15.25
79.2736,-15.3437
79.2781,-15.375
79.2826,-15.45
79.2871,-15.4625
79.2916,-15.4625
79.2961,-15.3
79.3007,-15.5125
79.3052,-15.4812
79.3097,-15.5188
79.3142,-15.4938
79.3187,-15.55
79.3232,-15.4437
79.3277,-15.5938
79.3322,-15.4938
79.3367,-15.575
79.3412,-15.6062
79.3457,-15.5438
79.3502,-15.6187
79.3547,-15.5312
79.3591,-15.6938
79.3636,-15.6187
79.3681,-15.5875
79.3726,-15.7375
79.3771,-15.7625
79.3816,-15.9125
79.3861,-15.7937
79.3906,-16.0375
79.3951,-15.975
79.3996,-15.9812
79.404,-15.9
79.4085,-16.0187
79.413,-15.8
79.4175,-15.7687
79.422,-15.9625
79.4265,-15.8687
79.4309,-15.9312
79.4354,-15.95
79.4399,-16.0312
79.4444,-15.9375
79.4488,-16.05
79.4533,-15.8625
79.4578,-15.9187
79.4623,-16.0437
79.4667,-15.9625
79.4712,-15.95
79.4757,-16.0812
79.4802,-16.1625
79.4846,-16.0375
79.4891,-15.95
79.4936,-16.0312
79.498,-15.95
79.5025,-16.1125
79.507,-15.9687
79.5114,-16.0812
79.5159,-15.875
79.5203,-16.0562
79.5248,-15.9937
79.5293,-16.0125
79.5337,-16.0562
79.5382,-16.0812
79.5426,-16.0938
79.5471,-15.9375
79.5516,-15.8625
79.556,-15.9438
79.5605,-16.0187
79.5649,-16.175
79.5694,-16.0875
79.5738,-15.925
79.5783,-16.1
79.5827,-16.0187
79.5872,-16.1812
79.5916,-16.1
79.5961,-15.9375
79.6005,-16.05
79.605,-15.9
79.6094,-16.0063
79.6139,-15.7687
79.6183,-15.825
79.6227,-15.6938
79.6272,-15.7125
79.6316,-15.5
79.6361,-15.5125
79.6405,-15.6187
79.6449,-15.425
79.6494,-15.5062
79.6538,-15.5
79.6582,-15.5875
79.6627,-15.6438
79.6671,-15.6
79.6715,-15.4938
79.676,-15.4375
79.6804,-15.4125
79.6848,-15.4688
79.6893,-15.3437
79.6937,-15.4562
79.6981,-15.3313
79.7025,-15.275
79.707,-15.2375
79.7114,-15.35
79.7158,-15.2
79.7202,-15.2812
79.7246,-15.1312
79.7291,-15.1
79.7335,-14.9563
79.7379,-15.0625
79.7423,-15.0875
79.7467,-15.0625
79.7512,-15.025
79.7556,-15.0688
79.76,-15.0562
79.7644,-14.9375
79.7688,-15.075
79.7732,-15.1375
79.7776,-15.1375
79.782,-15.15
79.7865,-15.0312
79.7909,-15.1
79.7953,-14.9563
79.7997,-14.8438
79.8041,-14.7312
79.8085,-14.8625
79.8129,-14.7937
79.8173,-14.6312
79.8217,-14.75
79.8261,-14.6312
79.8305,-14.6625
79.8349,-14.675
79.8393,-14.6938
79.8437,-14.5875
79.8481,-14.6687
79.8525,-14.6875
79.8569,-14.65
79.8613,-14.4312
79.8657,-14.6938
79.8701,-14.5
79.8744,-14.6625
79.8788,-14.5
79.8832,-14.6562
79.8876,-14.5
79.892,-14.4562
79.8964,-14.3562
79.9008,-14.4875
79.9052,-14.3375
79.9095,-14.45
79.9139,-14.475
79.9183,-14.45
79.9227,-14.5
79.9271,-14.4438
79.9314,-14.55
79.9358,-14.5062
79.9402,-14.6187
79.9446,-14.5687
79.949,-14.55
79.9533,-14.6187
79.9577,-14.5375
79.9621,-14.6063
79.9664,-14.5938
79.9708,-14.6312
79.9752,-14.5687
79.9796,-14.7063
79.9839,-14.6562
79.9883,-14.5563
79.9927,-14.6875
79.997,-14.6
80.0014,-14.75
80.0058,-14.65
80.0101,-14.8063
80.0145,-14.7312
80.0188,-14.5437
80.0232,-14.8438
80.0276,-14.775
80.0319,-14.7875
80.0363,-14.7875
80.0406,-14.7
80.045,-14.8375
80.0493,-14.7312
80.0537,-14.875
80.0581,-14.875
80.0624,-14.8875
80.0667,-14.8438
80.0711,-14.8375
80.0755,-14.9188
80.0798,-14.9312
80.0841,-14.925
80.0885,-14.9188
80.0928,-14.775
80.0972,-14.85
80.1015,-14.8063
80.1059,-14.8125
80.1102,-14.8812
80.1146,-14.9188
80.1189,-15.05
80.1232,-15.0125
80.1276,-15.0688
80.1319,-14.9688
80.1363,-15.0938
80.1406,-15.2063
80.1449,-15.2063
80.1492,-15.0188
80.1536,-15.1562
80.1579,-15.1937
80.1622,-15.1375
80.1666,-15.1
80.1709,-15.2
80.1752,-14.9688
80.1796,-15.1562
80.1839,-14.975
80.1882,-14.8938
80.1926,-14.9812
80.1969,-14.8562
80.2012,-14.95
80.2055,-14.7875
80.2098,-14.8625
80.2142,-14.9
80.2185,-14.875
80.2228,-15
80.2271,-14.8312
80.2314,-14.8875
80.2358,-14.8063
80.2401,-14.8375
80.2444,-14.6375
80.2487,-14.6375
80.253,-14.6187
80.2573,-14.6375
80.2616,-14.6312
80.2659,-14.6312
80.2702,-14.4938
80.2746,-14.6063
80.2789,-14.3687
80.2832,-14.4438
80.2875,-14.2312
80.2918,-14.2938
80.2961,-14.3187
80.3004,-14.2875
80.3047,-14.1437
80.309,-14.3062
80.3133,-14.1375
80.3176,-14.2312
80.3219,-14.2438
80.3262,-14.2188
80.3305,-14.1
80.3348,-14.2812
80.3391,-14.2688
80.3434,-14.2
80.3477,-14.2375
80.352,-14.2312
80.3562,-14.0937
80.3605,-14.1437
80.3648,-14.125
80.3691,-14.125
80.3734,-14.0062
80.3777,-13.9625
80.382,-14.05
80.3863,-13.9313
80.3905,-13.9375
80.3948,-13.8625
80.3991,-13.9875
80.4034,-13.8188
80.4077,-13.8688
80.4119,-13.8688
80.4162,-13.9
80.4205,-13.8062
80.4248,-13.75
80.4291,-13.8188
80.4333,-13.8937
80.4376,-13.8375
80.4419,-13.7688
80.4462,-13.8875
80.4504,-13.7188
80.4547,-13.775
80.459,-13.5687
80.4632,-13.5938
80.4675,-13.4875
80.4718,-13.3625
80.476,-13.2687
80.4803,-13.3563
80.4846,-13.3812
80.4888,-13.35
80.4931,-13.3812
80.4974,-13.4
80.5016,-13.3313
80.5059,-13.2312
80.5101,-13.275
80.5144,-13.35
80.5186,-13.2062
80.5229,-13.4
80.5272,-13.2062
80.5314,-13.125
80.5357,-13.1562
80.5399,-13.1625
80.5442,-13.25
80.5484,-13.1125
80.5527,-13.0312
80.5569,-13.1187
80.5612,-13.1938
80.5654,-13.2562
80.5697,-13.2125
80.5739,-13.0438
80.5781,-13.075
80.5824,-13.025
80.5866,-13.0687
80.5909,-13.1313
80.5951,-13.0875
80.5994,-13.1125
80.6036,-13.0625
80.6078,-12.9375
80.6121,-12.9
80.6163,-13.0312
80.6205,-12.8562
80.6248,-12.9313
80.629,-12.9562
80.6332,-12.8313
80.6375,-12.9187
80.6417,-13
80.6459,-12.8062
80.6502,-12.8313
80.6544,-12.8875
80.6586,-12.8313
80.6628,-12.8687
80.6671,-12.9688
80.6713,-12.8875
80.6755,-13
80.6797,-12.9875
80.684,-12.8813
80.6882,-12.9375
80.6924,-12.9125
80.6966,-12.9437
80.7008,-12.7375
80.7051,-12.6562
80.7093,-12.7063
80.7135,-12.7437
80.7177,-12.8625
80.7219,-12.7688
80.7261,-12.7562
80.7303,-12.8062
80.7346,-12.7812
80.7388,-12.8188
80.743,-12.8687
80.7472,-12.8562
80.7514,-12.825
80.7556,-12.9062
80.7598,-12.8188
80.764,-12.8375
80.7682,-12.9313
80.7724,-12.9313
80.7766,-13.125
80.7808,-12.925
80.785,-13.0938
80.7892,-13.0813
80.7934,-13.0188
80.7976,-12.95
80.8018,-12.9125
80.806,-12.9812
80.8102,-12.925
80.8144,-12.9375
80.8186,-12.9938
80.8228,-12.9375
80.827,-12.9688
80.8311,-12.9
80.8353,-13
80.8395,-13.1
80.8437,-13.075
80.8479,-13.125
80.8521,-13.0875
80.8563,-13.1562
80.8605,-13.25
80.8646,-13.3063
80.8688,-13.375
80.873,-13.325
80.8772,-13.3625
80.8814,-13.3563
80.8855,-13.4187
80.8897,-13.3
80.8939,-13.325
80.8981,-13.3812
80.9022,-13.1187
80.9064,-13.0687
80.9106,-13.125
80.9148,-13.1
80.9189,-13.0312
80.9231,-13.125
80.9273,-13.2312
80.9314,-13.2062
80.9356,-13.2812
80.9398,-13.2562
80.9439,-13.3438
80.9481,-13.2625
80.9523,-13.0938
80.9564,-13.2687
80.9606,-13.2812
80.9648,-13.3625
80.9689,-13.2125
80.9731,-13.2438
80.9772,-13.3375
80.9814,-13.1875
80.9855,-13.3063
80.9897,-13.25
80.9939,-13.3063
80.998,-13.3313
81.0022,-13.1562
81.0063,-13.2438
81.0105,-13.1562
81.0146,-13.3438
81.0188,-13.2
81.0229,-13.1
81.0271,-13.325
81.0312,-13.2312
81.0353,-13.3438
81.0395,-13.35
81.0436,-13.5437
81.0478,-13.425
81.0519,-13.4687
81.0561,-13.475
81.0602,-13.4312
81.0643,-13.2937
81.0685,-13.2562
81.0726,-13.2937
81.0768,-13.2438
81.0809,-13.2937
81.085,-13.225
81.0892,-13.0938
81.0933,-13.0687
81.0974,-13.2687
81.1016,-13.0813
81.1057,-13.3063
81.1098,-13.1938
81.1139,-13.0375
81.1181,-13.0562
81.1222,-13.0875
81.1263,-13.0062
81.1304,-13.1375
81.1346,-13.0687
81.1387,-13.1812
81.1428,-13.175
81.1469,-13.05
81.1511,-13.1875
81.1552,-13.1
81.1593,-13.2312
81.1634,-13.125
81.1675,-13.1313
81.1716,-13.1062
81.1758,-12.9688
81.1799,-13
81.184,-13.0312
81.1881,-13.2312
81.1922,-13.1375
81.1963,-13.1438
81.2004,-13.0813
81.2045,-13.3063
81.2086,-13.2062
81.2128,-13.325
81.2169,-13.2562
81.221,-13.1625
81.2251,-13.2188
81.2292,-13.1938
81.2333,-13.2125
81.2374,-13.1062
81.2415,-13.1313
81.2456,-13.175
81.2497,-13.0312
81.2538,-13.0062
81.2579,-12.9
81.262,-13.1
81.2661,-13.0938
81.2701,-13.1438
81.2742,-13.1062
81.2783,-13.1438
81.2824,-13.1
81.2865,-13.2
81.2906,-13.1375
81.2947,-13.3375
81.2988,-13.2687
81.3029,-13.275
81.307,-13.3812
81.311,-13.2937
81.3151,-13.25
81.3192,-13.1562
81.3233,-13.375
81.3274,-13.1438
81.3314,-13.1625
81.3355,-13.1187
81.3396,-13.1062
81.3437,-13.2438
81.3477,-13.1
81.3518,-13.0562
81.3559,-13.0188
81.36,-13.0062
81.3641,-13.1625
81.3681,-13.1062
81.3722,-13.225
81.3763,-13.1938
81.3803,-13.175
81.3844,-13.2812
81.3885,-13.3438
81.3925,-13.1875
81.3966,-13.4062
81.4007,-13.4937
81.4047,-13.4
81.4088,-13.3438
81.4128,-13.3187
81.4169,-13.2062
81.421,-13.2312
81.425,-13.1812
81.4291,-13.2188
81.4331,-13.1938
81.4372,-13.1313
81.4413,-13.1687
81.4453,-13.0062
81.4494,-13.2
81.4534,-13.0687
81.4575,-13.0562
81.4615,-13.25
81.4656,-13.2188
81.4696,-13.1687
81.4737,-13.1562
81.4777,-13.1812
81.4818,-13.1687
81.4858,-13.2438
81.4899,-13.2438
81.4939,-13.1313
81.4979,-13.2375
81.502,-13.1687
81.506,-13.25
81.5101,-13.2937
81.5141,-13.3687
81.5181,-13.3625
81.5222,-13.2687
81.5262,-13.2687
81.5302,-13.1812
81.5343,-13.1625
81.5383,-13.075
81.5424,-13.2
81.5464,-13.0938
81.5504,-13.125
81.5544,-13.0938
81.5585,-12.975
81.5625,-12.9375
81.5665,-12.9938
81.5705,-12.8625
81.5746,-12.9062
81.5786,-12.9187
81.5826,-12.9125
81.5866,-12.925
81.5907,-12.825
81.5947,-12.9187
81.5987,-12.9875
81.6027,-12.8125
81.6068,-12.7125
81.6108,-12.8062
81.6148,-12.8375
81.6188,-12.9437
81.6228,-12.8062
81.6268,-12.8188
81.6308,-12.8062
81.6348,-12.8687
81.6389,-12.775
81.6429,-12.7688
81.6469,-12.7437
81.6509,-12.6625
81.6549,-12.8313
81.6589,-12.675
81.6629,-12.725
81.6669,-12.625
81.6709,-12.6375
81.6749,-12.65
81.6789,-12.6312
81.6829,-12.6875
81.6869,-12.5
81.6909,-12.775
81.6949,-12.675
81.6989,-12.5812
81.7029,-12.7688
81.7069,-12.5938
81.7109,-12.525
81.7149,-12.6
81.7189,-12.6
81.7229,-12.4625
81.7269,-12.4375
81.7309,-12.5
81.7348,-12.4062
81.7388,-12.3125
81.7428,-12.5063
81.7468,-12.4625
81.7508,-12.35
81.7548,-12.4437
81.7587,-12.3
81.7627,-12.3625
81.7667,-12.2812
81.7707,-12.25
81.7747,-12.3125
81.7786,-12.4437
81.7826,-12.325
81.7866,-12.1875
81.7906,-12.2937
81.7946,-12.3
81.7985,-12.3625
81.8025,-12.3
81.8065,-12.1687
81.8105,-12.2125
81.8144,-12.25
81.8184,-12.3187
81.8224,-12.2687
81.8263,-12.2563
81.8303,-12.225
81.8343,-12.2
81.8382,-12.1312
81.8422,-12.2
81.8462,-12.0375
81.8501,-12.0312
81.8541,-12.2125
81.858,-12.0875
81.862,-12.0125
81.866,-11.8062
81.8699,-11.8687
81.8739,-12
81.8778,-11.8375
81.8818,-12.0062
81.8857,-11.95
81.8897,-11.9562
81.8936,-12.0062
81.8976,-11.8625
81.9015,-11.8813
81.9055,-11.8313
81.9094,-11.9438
81.9134,-11.8875
81.9173,-11.8187
81.9213,-11.9187
81.9252,-11.8438
81.9292,-11.8313
81.9331,-11.8
81.937,-11.8375
81.941,-11.8313
81.9449,-11.75
81.9489,-11.7562
81.9528,-11.675
81.9567,-11.8313
81.9607,-11.5813
81.9646,-11.7125
81.9685,-11.6813
81.9725,-11.5188
81.9764,-11.5937
81.9804,-11.525
81.9843,-11.5625
81.9882,-11.6
81.9921,-11.5813
81.9961,-11.6062
82,-11.5125
82.0039,-11.5813
82.0078,-11.5625
82.0118,-11.5375
82.0157,-11.5875
82.0196,-11.6125
82.0235,-11.5875
82.0275,-11.6
82.0314,-11.4313
82.0353,-11.6562
82.0392,-11.5937
82.0431,-11.725
82.0471,-11.575
82.051,-11.6187
82.0549,-11.5125
82.0588,-11.525
82.0627,-11.5375
82.0666,-11.65
82.0705,-11.6313
82.0744,-11.5
82.0784,-11.6313
82.0823,-11.5
82.0862,-11.6375
82.0901,-11.6625
82.094,-11.5688
82.0979,-11.6562
82.1018,-11.5813
82.1057,-11.5688
82.1096,-11.6937
82.1135,-11.7
82.1174,-11.7875
82.1213,-11.8313
82.1252,-11.7938
82.1291,-11.9
82.133,-11.7875
82.1369,-11.925
82.1408,-12
82.1447,-11.8
82.1486,-11.8938
82.1524,-11.8375
82.1563,-11.8562
82.1602,-11.7562
82.1641,-11.8
82.168,-11.8062
82.1719,-11.7938
82.1758,-11.8375
82.1796,-11.8
82.1835,-11.8938
82.1874,-11.9
82.1913,-11.8938
82.1952,-11.95
82.1991,-12.0875
82.2029,-11.9187
82.2068,-12.0625
82.2107,-12
82.2146,-11.9938
82.2185,-12.1
82.2223,-12.0938
82.2262,-11.9812
82.2301,-12.0062
82.2339,-11.9625
82.2378,-11.8687
82.2417,-11.9187
82.2456,-11.8938
82.2494,-11.975
82.2533,-12.0813
82.2572,-11.9875
82.261,-11.9062
82.2649,-11.8938
82.2688,-11.9562
82.2726,-11.9875
82.2765,-12.0875
82.2803,-12.0187
82.2842,-12.225
82.2881,-12.2687
82.2919,-12.1063
82.2958,-12.2312
82.2996,-12.2437
82.3035,-12.3312
82.3073,-12.2187
82.3112,-12.1687
82.315,-12.1438
82.3189,-12.1312
82.3228,-12.1063
82.3266,-12.0437
82.3304,-11.9688
82.3343,-12.075
82.3381,-12.0187
82.342,-11.9
82.3458,-11.8
82.3497,-11.975
82.3535,-11.85
82.3574,-11.9688
82.3612,-11.825
82.365,-11.8875
82.3689,-11.9312
82.3727,-11.8438
82.3766,-11.7
82.3804,-11.7938
82.3842,-11.775
82.3881,-11.8187
82.3919,-11.6813
82.3957,-11.6562
82.3996,-11.5937
82.4034,-11.5625
82.4072,-11.7688
82.4111,-11.6125
82.4149,-11.5312
82.4187,-11.8062
82.4225,-11.5813
82.4264,-11.6375
82.4302,-11.5937
82.434,-11.6813
82.4378,-11.6
82.4417,-11.5688
82.4455,-11.5
82.4493,-11.6562
82.4531,-11.4625
82.457,-11.55
82.4608,-11.6313
82.4646,-11.525
82.4684,-11.4813
82.4722,-11.6
82.476,-11.3562
82.4798,-11.3812
82.4837,-11.475
82.4875,-11.5188
82.4913,-11.5625
82.4951,-11.4375
82.4989,-11.4937
82.5027,-11.65
82.5065,-11.45
82.5103,-11.5813
82.5141,-11.5
82.5179,-11.5125
82.5217,-11.5375
82.5255,-11.5375
82.5293,-11.6
82.5331,-11.6125
82.5369,-11.5188
82.5407,-11.6687
82.5445,-11.5562
82.5483,-11.475
82.5521,-11.4688
82.5559,-11.4125
82.5597,-11.3625
82.5635,-11.4937
82.5673,-11.3375
82.5711,-11.5375
82.5749,-11.525
82.5787,-11.4375
82.5824,-11.4813
82.5862,-11.5562
82.59,-11.4437
82.5938,-11.4813
82.5976,-11.5125
82.6014,-11.6
82.6051,-11.525
82.6089,-11.6687
82.6127,-11.5375
82.6165,-11.65
82.6203,-11.5062
82.624,-11.4187
82.6278,-11.5937
82.6316,-11.6313
82.6354,-11.6125
82.6392,-11.525
82.6429,-11.425
82.6467,-11.5125
82.6505,-11.7312
82.6542,-11.5312
82.658,-11.725
82.6618,-11.6625
82.6655,-11.7
82.6693,-11.7125
82.6731,-11.7562
82.6768,-11.6875
82.6806,-11.7438
82.6844,-11.6875
82.6881,-11.85
82.6919,-11.775
82.6956,-11.7
82.6994,-11.7562
82.7032,-11.6813
82.7069,-11.8438
82.7107,-11.7812
82.7144,-11.7188
82.7182,-11.8125
82.7219,-11.7312
82.7257,-11.7
82.7294,-11.6687
82.7332,-11.6875
82.737,-11.6937
82.7407,-11.7375
82.7444,-11.6562
82.7482,-11.7438
82.7519,-11.8687
82.7557,-11.7188
82.7594,-11.8938
82.7632,-11.8313
82.7669,-11.8
82.7707,-11.8687
82.7744,-11.7625
82.7781,-11.85
82.7819,-11.85
82.7856,-11.7875
82.7894,-11.9062
82.7931,-11.9312
82.7968,-11.8875
82.8006,-11.8938
82.8043,-11.875
82.808,-11.8375
82.8118,-11.9812
82.8155,-11.9312
82.8192,-11.9187
82.8229,-11.9438
82.8267,-11.9562
82.8304,-11.8875
82.8341,-11.9375
82.8378,-11.7875
82.8416,-11.95
82.8453,-11.8625
82.849,-11.85
82.8527,-11.9
82.8565,-11.8687
82.8602,-11.8
82.8639,-11.7875
82.8676,-12.05
82.8713,-11.7438
82.8751,-11.8062
82.8788,-11.825
82.8825,-11.8062
82.8862,-11.8313
82.8899,-11.7
82.8936,-11.7438
82.8973,-11.7812
82.901,-11.8
82.9047,-11.8313
82.9084,-11.8562
82.9122,-11.7125
82.9159,-11.65
82.9196,-11.7375
82.9233,-11.7688
82.927,-11.6187
82.9307,-11.5875
82.9344,-11.6437
82.9381,-11.7062
82.9418,-11.6562
82.9455,-11.6125
82.9492,-11.5875
82.9529,-11.6375
82.9566,-11.6062
82.9603,-11.5937
82.964,-11.4125
82.9676,-11.35
82.9713,-11.3937
82.975,-11.3688
82.9787,-11.4625
82.9824,-11.3625
82.9861,-11.3688
82.9898,-11.45
82.9935,-11.375
82.9971,-11.3688
83.0008,-11.3188
83.0045,-11.3438
83.0082,-11.4
83.0119,-11.2
83.0156,-11.3438
83.0192,-11.1875
83.0229,-11.1375
83.0266,-11.2312
83.0303,-11.275
83.0339,-11.225
83.0376,-11.1062
83.0413,-10.9937
83.045,-11
83.0486,-11.0938
83.0523,-10.9312
83.056,-10.9563
83.0597,-10.9563
83.0633,-10.9
83.067,-10.9125
83.0706,-11
83.0743,-10.9625
83.078,-10.875
83.0816,-11.1
83.0853,-10.9687
83.089,-10.975
83.0926,-10.9563
83.0963,-11.0375
83.0999,-11.0875
83.1036,-11.1
83.1073,-11.125
83.1109,-10.9438
83.1146,-11.0187
83.1182,-11.1688
83.1219,-11.15
83.1255,-11.1125
83.1292,-10.9375
83.1328,-11.0812
83.1365,-11.0687
83.1401,-10.9625
83.1438,-11.0375
83.1474,-11.0437
83.1511,-11.1062
83.1547,-11.05
83.1584,-11.0437
83.162,-11.0312
83.1657,-11.1
83.1693,-10.9625
83.1729,-11.0312
83.1766,-11.15
83.1802,-11.1062
83.1839,-11.1812
83.1875,-11.0437
83.1911,-11.125
83.1947,-11.1562
83.1984,-11.325
83.202,-11.1
83.2057,-11.2625
83.2093,-11.1937
83.2129,-11.1875
83.2165,-11.225
83.2202,-11.4062
83.2238,-11.2688
83.2274,-11.2188
83.231,-11.1812
83.2347,-11.2937
83.2383,-11.1875
83.2419,-11.3
83.2455,-11.3625
83.2492,-11.25
83.2528,-11.3312
83.2564,-11.4313
83.26,-11.4
83.2636,-11.3937
83.2673,-11.4875
83.2709,-11.4187
83.2745,-11.2875
83.2781,-11.5062
83.2817,-11.5312
83.2853,-11.5062
83.2889,-11.5937
83.2925,-11.6313
83.2961,-11.6125
83.2998,-11.5688
83.3034,-11.7312
83.307,-11.8
83.3106,-11.7938
83.3142,-11.9875
83.3178,-11.975
83.3214,-12.075
83.325,-12.2375
83.3286,-12.2563
83.3322,-12.2375
83.3358,-12.4
83.3394,-12.5063
83.343,-12.5938
83.3466,-12.6
83.3502,-12.6
83.3538,-12.5375
83.3574,-12.7875
83.3609,-12.7313
83.3645,-12.8062
83.3681,-12.8687
83.3717,-12.8625
83.3753,-12.8313
83.3789,-13.0312
83.3825,-13.1
83.3861,-13.2125
83.3896,-13.2562
83.3932,-13.3
83.3968,-13.2875
83.4004,-13.4187
83.404,-13.4125
83.4076,-13.4937
83.4111,-13.5125
83.4147,-13.6812
83.4183,-13.5938
83.4219,-13.7937
83.4254,-13.5812
83.429,-13.725
83.4326,-13.6812
83.4362,-13.6875
83.4397,-13.7563
83.4433,-13.8062
83.4469,-13.7937
83.4504,-13.8438
83.454,-13.9187
83.4576,-13.8562
83.4611,-13.875
83.4647,-13.975
83.4683,-14.2312
83.4718,-14.125
83.4754,-14.1687
83.4789,-14.3062
83.4825,-14.2
83.4861,-14.475
83.4896,-14.6938
83.4932,-14.4875
83.4967,-14.6
83.5003,-14.7563
83.5038,-14.9
83.5074,-14.7812
83.511,-14.9375
83.5145,-14.7812
83.5181,-14.8438
83.5216,-14.8312
83.5252,-14.8312
83.5287,-14.7687
83.5322,-14.7312
83.5358,-14.7
83.5393,-14.7563
83.5429,-14.6875
83.5464,-14.7875
83.55,-14.9375
83.5535,-14.775
83.5571,-14.9625
83.5606,-15.0625
83.5641,-14.9563
83.5677,-14.975
83.5712,-14.9875
83.5747,-15.2
83.5783,-15.1
83.5818,-15.1937
83.5853,-15.2625
83.5889,-15.3125
83.5924,-15.2188
83.5959,-15.2063
83.5995,-15.2063
83.603,-15.2812
83.6065,-15.2437
83.61,-15.4313
83.6136,-15.2
83.6171,-15.3437
83.6206,-15.3125
83.6241,-15.2125
83.6277,-15.3875
83.6312,-15.2937
83.6347,-15.4812
83.6382,-15.3437
83.6417,-15.5938
83.6453,-15.4
83.6488,-15.4688
83.6523,-15.5875
83.6558,-15.4313
83.6593,-15.6187
83.6628,-15.5687
83.6663,-15.5125
83.6699,-15.4938
83.6734,-15.7188
83.6769,-15.5813
83.6804,-15.5312
83.6839,-15.5687
83.6874,-15.5062
83.6909,-15.4375
83.6944,-15.65
83.6979,-15.4688
83.7014,-15.6562
83.7049,-15.5687
83.7084,-15.475
83.7119,-15.55
83.7154,-15.5188
83.7189,-15.3375
83.7224,-15.5
83.7259,-15.2688
83.7294,-15.2375
83.7329,-15.2
83.7364,-15.2
83.7399,-15.0312
83.7434,-15.125
83.7468,-15.2313
83.7503,-15.1937
83.7538,-15.0875
83.7573,-15.05
83.7608,-15.0562
83.7643,-15.0375
83.7678,-15
83.7712,-14.9688
83.7747,-14.925
83.7782,-15
83.7817,-14.9563
83.7852,-15.1
83.7886,-14.9625
83.7921,-14.9312
83.7956,-15.0688
83.7991,-15.0063
83.8026,-15.1813
83.806,-15.1625
83.8095,-15.075
83.813,-15.0625
83.8164,-15.0625
83.8199,-15.05
83.8234,-14.9125
83.8268,-15.1125
83.8303,-15.025
83.8338,-15
83.8372,-15.0188
83.8407,-15.075
83.8442,-14.9812
83.8476,-15.1
83.8511,-15.0688
83.8546,-14.9688
83.858,-15.125
83.8615,-15.1562
83.8649,-15.1625
83.8684,-15.1312
83.8718,-15.2063
83.8753,-15.2812
83.8788,-15.1687
83.8822,-15.15
83.8857,-15.1625
83.8891,-15.3375
83.8926,-15.325
83.896,-15.2437
83.8995,-15.1813
83.9029,-15.2
83.9064,-15.2375
83.9098,-15.1937
83.9133,-15.2812
83.9167,-15.3313
83.9201,-15.2313
83.9236,-15.2562
83.927,-15.3875
83.9305,-15.1813
83.9339,-15.2437
83.9373,-15.4313
83.9408,-15.5
83.9442,-15.3562
83.9476,-15.5188
83.9511,-15.4625
83.9545,-15.5
83.9579,-15.5
83.9614,-15.4875
83.9648,-15.4875
83.9682,-15.5938
83.9717,-15.6
83.9751,-15.6187
83.9785,-15.4812
83.9819,-15.5062
83.9854,-15.35
83.9888,-15.425
83.9922,-15.55
83.9956,-15.3687
83.9991,-15.475
84.0025,-15.4875
84.0059,-15.55
84.0093,-15.7375
84.0127,-15.5562
84.0162,-15.7438
84.0196,-15.6562
84.023,-15.7062
84.0264,-15.7
84.0298,-15.5875
84.0332,-15.7687
84.0366,-15.7125
84.04,-15.7687
84.0434,-15.5813
84.0469,-15.6938
84.0503,-15.7687
